"","OUT","EXPO","Estimate","Std. Error","t value","Pr(>|t|)","AIC","BIC","Lower","Upper"
"354","Ler-Ver-f","sex",0.208916975071095,0.179425778911611,1.16436432010147,0.245243370066478,1076.2459401686,1105.71457830731,-0.142751089493709,0.560585039635899
"454","Ler-Ver-f","age",-0.0102955026978669,0.00655207640955255,-1.57133434568264,0.117206777070432,1076.2459401686,1105.71457830731,-0.0231373364845444,0.00254633108881061
"554","Ler-Ver-f","edu_co",0.147991817008942,0.0235568707525844,6.28232071072964,1.23342318580856e-09,1076.2459401686,1105.71457830731,0.101821198745412,0.194162435272473
"654","Ler-Ver-f","p1ex",0.179132503470244,0.175526539384678,1.02054369725631,0.308330157849607,1076.2459401686,1105.71457830731,-0.164893192054676,0.523158198995164
"754","Ler-Ver-f","dri_gr_2",0.525879948603596,0.181795628867977,2.8926985311924,0.00411191784219948,1076.2459401686,1105.71457830731,0.169567063475551,0.882192833731641
"255","Ler-Ver-f","score_chp_year",0.0153116253283859,0.107197516691662,0.142835634639071,0.886520219870215,1077.70181146851,1107.17044960722,-0.194791646619403,0.225414897276174
"355","Ler-Ver-f","sex",0.216568848296829,0.180174118442856,1.20199754642072,0.230355318236206,1077.70181146851,1107.17044960722,-0.136565934797423,0.569703631391081
"455","Ler-Ver-f","age",-0.0100373231861733,0.00656848412753778,-1.52810343928407,0.127588197016883,1077.70181146851,1107.17044960722,-0.0229113155091704,0.00283666913682372
"555","Ler-Ver-f","edu_co",0.149951978055211,0.0235614384930411,6.36429639470015,7.74158203702318e-10,1077.70181146851,1107.17044960722,0.103772407184895,0.196131548925527
"655","Ler-Ver-f","p1ex",0.165425925821944,0.175791407998822,0.941035331050152,0.347478133018711,1077.70181146851,1107.17044960722,-0.179118902647334,0.509970754291222
"755","Ler-Ver-f","dri_gr_2",0.510578767672342,0.181844102806395,2.80778292940267,0.00533036246856422,1077.70181146851,1107.17044960722,0.154170875370808,0.866986659973876
"256","Ler-Ver-f","score_cyp_year",0.00124808500365399,0.00201440810044251,0.619579023426195,0.536026533845781,1077.32973206246,1106.79837020117,-0.00270008232337908,0.00519625233068706
"356","Ler-Ver-f","sex",0.23877351305423,0.183767632924416,1.29932300511504,0.194875872635543,1077.32973206246,1106.79837020117,-0.121404429001802,0.598951455110261
"456","Ler-Ver-f","age",-0.00977351097423902,0.0065782695601846,-1.48572673783298,0.138449024217179,1077.32973206246,1106.79837020117,-0.022666682392797,0.00311966044431893
"556","Ler-Ver-f","edu_co",0.152523395189409,0.0239172953642655,6.37711718095403,7.19490471784552e-10,1077.32973206246,1106.79837020117,0.105646357667842,0.199400432710976
"656","Ler-Ver-f","p1ex",0.16211163862611,0.175672601713926,0.922805474755252,0.35688371812994,1077.32973206246,1106.79837020117,-0.182200333803635,0.506423611055855
"756","Ler-Ver-f","dri_gr_2",0.509903467848187,0.1817156208722,2.8060519255348,0.00535829981110923,1077.32973206246,1106.79837020117,0.153747395510341,0.866059540186033
"257","Ler-Ver-f","score_dmt_year",-0.00618958880996982,0.00423341843211461,-1.46207820210158,0.144813880888012,1075.54101428228,1105.00965242099,-0.0144869364684025,0.00210775884846284
"357","Ler-Ver-f","sex",0.174051269219062,0.181308541885616,0.959972803315948,0.337876935096871,1075.54101428228,1105.00965242099,-0.181306942966217,0.529409481404341
"457","Ler-Ver-f","age",-0.0103195885844666,0.00654374372914895,-1.57701600362163,0.115893417142608,1075.54101428228,1105.00965242099,-0.0231450906176583,0.0025059134487252
"557","Ler-Ver-f","edu_co",0.150564299408843,0.0234781294452892,6.41295976153896,5.85962486427242e-10,1075.54101428228,1105.00965242099,0.104548011271707,0.196580587545979
"657","Ler-Ver-f","p1ex",0.170195227706922,0.17501823262492,0.972442842978915,0.331649147767446,1075.54101428228,1105.00965242099,-0.172834204875774,0.513224660289618
"757","Ler-Ver-f","dri_gr_2",0.508829181245998,0.181161358427326,2.80870703147282,0.00531550222886735,1075.54101428228,1105.00965242099,0.153759443338087,0.863898919153908
"258","Ler-Ver-f","score_lch_year",0.0020436284255321,0.00774264829280159,0.263944369968617,0.792012207517233,1077.65135319818,1107.11999133689,-0.0131316833733195,0.0172189402243837
"358","Ler-Ver-f","sex",0.220467526854595,0.181012815477585,1.21796639797526,0.224237098886395,1077.65135319818,1107.11999133689,-0.134311072221666,0.575246125930856
"458","Ler-Ver-f","age",-0.0100142208301239,0.00656783077833409,-1.52473794896768,0.128425635410639,1077.65135319818,1107.11999133689,-0.0228869326122124,0.00285849095196456
"558","Ler-Ver-f","edu_co",0.149641054737803,0.0235822251624086,6.34550190693365,8.61730356365739e-10,1077.65135319818,1107.11999133689,0.103420742744168,0.195861366731438
"658","Ler-Ver-f","p1ex",0.168814488303897,0.17585615721399,0.959957791517502,0.33788447751331,1077.65135319818,1107.11999133689,-0.175857246295138,0.513486222902931
"758","Ler-Ver-f","dri_gr_2",0.512106822967037,0.181856765848331,2.81598993899483,0.00519969764472021,1077.65135319818,1107.11999133689,0.155674111559375,0.868539534374699
"259","Ler-Ver-f","score_pfn_year",-0.000862257888534036,0.00262838758160921,-0.328055837185978,0.743108644404477,1077.61248549368,1107.08112363239,-0.00601380288590041,0.00428928710883234
"359","Ler-Ver-f","sex",0.205468776088434,0.182064502658543,1.12854934975317,0.260030463676672,1077.61248549368,1107.08112363239,-0.151371091985508,0.562308644162375
"459","Ler-Ver-f","age",-0.0103360724668177,0.00661612695719852,-1.56225425141997,0.119330065456284,1077.61248549368,1107.08112363239,-0.0233034430200713,0.002631298086436
"559","Ler-Ver-f","edu_co",0.149397114953232,0.0236108631999826,6.32747365853791,9.54824935824847e-10,1077.61248549368,1107.08112363239,0.103120673437364,0.1956735564691
"659","Ler-Ver-f","p1ex",0.167668395366923,0.17565609549043,0.95452648482704,0.340620477451028,1077.61248549368,1107.08112363239,-0.176611225459248,0.511948016193094
"759","Ler-Ver-f","dri_gr_2",0.514585834867154,0.182126534424771,2.82543033332526,0.00505299838937993,1077.61248549368,1107.08112363239,0.157624386765509,0.871547282968798
"260","Ler-Ver-f","score_tfd_year",0.00223774011444217,0.00196915271671509,1.13639744416326,0.256738249875832,1076.40278105005,1105.87141918876,-0.00162172829037861,0.00609720851926296
"360","Ler-Ver-f","sex",0.255107187437016,0.182857544355964,1.3951143680482,0.164060005245433,1076.40278105005,1105.87141918876,-0.103287013802109,0.61350138867614
"460","Ler-Ver-f","age",-0.0092995665726288,0.00658561201789223,-1.4121036203413,0.159002789140858,1076.40278105005,1105.87141918876,-0.0222071289438517,0.00360799579859411
"560","Ler-Ver-f","edu_co",0.153216573790939,0.0236866564761673,6.46847620495109,4.2567914032087e-10,1076.40278105005,1105.87141918876,0.106791580183479,0.199641567398399
"660","Ler-Ver-f","p1ex",0.164334931883198,0.175266124261464,0.937630888887813,0.349222492128218,1076.40278105005,1105.87141918876,-0.179180359379193,0.507850223145589
"760","Ler-Ver-f","dri_gr_2",0.505027661607249,0.181496692610807,2.78257225706148,0.00575060103922127,1076.40278105005,1105.87141918876,0.149300680776929,0.860754642437568
"261","Ler-Ver-f","score_gly_year",-0.000217664369411628,0.00222582862548775,-0.0977902642275213,0.922167097264663,1077.71291433952,1107.18155247823,-0.00458020831112592,0.00414487957230266
"361","Ler-Ver-f","sex",0.210547923022393,0.18526378940479,1.13647639238534,0.256705280174759,1077.71291433952,1107.18155247823,-0.152562431850408,0.573658277895195
"461","Ler-Ver-f","age",-0.0101203289447577,0.00658952863577233,-1.5358198596813,0.12568423294964,1077.71291433952,1107.18155247823,-0.0230355677459669,0.00279490985645137
"561","Ler-Ver-f","edu_co",0.149593047880521,0.0237980025023737,6.28594975000947,1.20836080493385e-09,1077.71291433952,1107.18155247823,0.102949820071874,0.196236275689167
"661","Ler-Ver-f","p1ex",0.167590243385182,0.176030570792526,0.952051922746463,0.341871746149281,1077.71291433952,1107.18155247823,-0.177423335546198,0.512603822316561
"761","Ler-Ver-f","dri_gr_2",0.512716960730703,0.182690483730998,2.80647875171019,0.0053513987789681,1077.71291433952,1107.18155247823,0.154650192299745,0.87078372916166
"262","Ler-Ver-f","score_man_year",0.000281236558178107,0.00101563167027138,0.276908023262961,0.782050059531476,1077.64417259569,1107.1128107344,-0.00170936493711206,0.00227183805346827
"362","Ler-Ver-f","sex",0.228025616851485,0.185914625242325,1.22650714839821,0.22101317889145,1077.64417259569,1107.1128107344,-0.136360352822732,0.592411586525702
"462","Ler-Ver-f","age",-0.00983263505434954,0.00661852329083099,-1.48562369916734,0.138476278698767,1077.64417259569,1107.1128107344,-0.0228047023352178,0.00313943222651871
"562","Ler-Ver-f","edu_co",0.150788838448101,0.0237657819419673,6.34478759488354,8.65243509539087e-10,1077.64417259569,1107.1128107344,0.104208761777413,0.197368915118789
"662","Ler-Ver-f","p1ex",0.162299270934083,0.176266534057079,0.920760550505448,0.357948751231683,1077.64417259569,1107.1128107344,-0.183176787497494,0.507775329365661
"762","Ler-Ver-f","dri_gr_2",0.509333270673254,0.181901825394362,2.80004485699373,0.00545628422810648,1077.64417259569,1107.1128107344,0.152812244178211,0.865854297168297
"263","Exe-Ver-b","score_dcv_year",-0.0013553684538921,0.00431793802146967,-0.313892521651059,0.753830699506815,1112.84316040637,1142.31179854508,-0.0098183714634488,0.0071076345556646
"363","Exe-Ver-b","sex",0.229703029369844,0.190948127030645,1.20296036909008,0.22998308099245,1112.84316040637,1142.31179854508,-0.144548422525599,0.603954481265287
"463","Exe-Ver-b","age",-0.00143473115656283,0.00697283704802559,-0.205760029480266,0.83712423901065,1112.84316040637,1142.31179854508,-0.0151012406407596,0.0122317783276339
"563","Exe-Ver-b","edu_co",0.199701647273391,0.0250696437055728,7.9658749688971,3.87655581805829e-14,1112.84316040637,1142.31179854508,0.150566048505217,0.248837246041565
"663","Exe-Ver-b","p1ex",-0.214242932759415,0.186798486499456,-1.14692006757795,0.252369905976425,1112.84316040637,1142.31179854508,-0.58036123866494,0.15187537314611
"763","Exe-Ver-b","dri_gr_2",0.38016310111843,0.193470163792902,1.96497017248289,0.0503820716287542,1112.84316040637,1142.31179854508,0.000968548001277714,0.759357654235583
"264","Exe-Ver-b","score_chp_year",0.212422388623645,0.113126151933705,1.87774785045398,0.0614296316754792,1109.35414642634,1138.82278456505,-0.00930079487602339,0.434145572123314
"364","Exe-Ver-b","sex",0.254332910042734,0.190138776778897,1.33761726225096,0.182080244128917,1109.35414642634,1138.82278456505,-0.118332244508405,0.626998064593873
"464","Exe-Ver-b","age",-0.000979752628461498,0.00693175883470601,-0.141342572906037,0.887698477627165,1109.35414642634,1138.82278456505,-0.0145657502940026,0.0126062450370796
"564","Exe-Ver-b","edu_co",0.200670743460579,0.0248645206810817,8.07056552725992,1.93258125581533e-14,1109.35414642634,1138.82278456505,0.151937178432808,0.24940430848835
"664","Exe-Ver-b","p1ex",-0.232037603883285,0.185513677402768,-1.25078434718055,0.212031883011593,1109.35414642634,1138.82278456505,-0.595637730232292,0.131562522465722
"764","Exe-Ver-b","dri_gr_2",0.370445805089652,0.191901120820691,1.93039938227244,0.0545424509577761,1109.35414642634,1138.82278456505,-0.00567348031177239,0.746565090491076
"265","Exe-Ver-b","score_cyp_year",0.000578210099330659,0.00213991656077118,0.270202170463265,0.787198917092134,1112.8692943206,1142.33793245931,-0.00361594928970167,0.00477236948836299
"365","Exe-Ver-b","sex",0.242423080467911,0.195217344957206,1.24181117472453,0.215320098384562,1112.8692943206,1142.33793245931,-0.140195884805744,0.625042045741567
"465","Exe-Ver-b","age",-0.00123554596752941,0.00698813113885097,-0.176806351080092,0.859785204689941,1112.8692943206,1142.33793245931,-0.0149320313189202,0.0124609393838614
"565","Exe-Ver-b","edu_co",0.201443386523342,0.0254074715186085,7.92850978405326,4.9632010348139e-14,1112.8692943206,1142.33793245931,0.151645657408642,0.251241115638042
"665","Exe-Ver-b","p1ex",-0.219777754404969,0.186617949758448,-1.17768818427939,0.239896585546589,1112.8692943206,1142.33793245931,-0.585542214800231,0.145986705990293
"765","Exe-Ver-b","dri_gr_2",0.375523968806796,0.193037481516191,1.9453422509312,0.0527100927150011,1112.8692943206,1142.33793245931,-0.00282254263125464,0.753870480244847
"266","Exe-Ver-b","score_dmt_year",-0.00153249411053162,0.00451055130877395,-0.339757605140331,0.734287583012236,1112.82584778579,1142.2944859245,-0.0103730122261486,0.00730802400508532
"366","Exe-Ver-b","sex",0.221252118151044,0.193177568909853,1.14533027514335,0.253026529039429,1112.82584778579,1142.2944859245,-0.157368959533271,0.59987319583536
"466","Exe-Ver-b","age",-0.00143373095116063,0.00697211776135505,-0.205637799049737,0.837219633177762,1112.82584778579,1142.2944859245,-0.0150988306593885,0.0122313687570673
"566","Exe-Ver-b","edu_co",0.200396978670902,0.0250150815930841,8.01104637317296,2.87276800564863e-14,1112.82584778579,1142.2944859245,0.151368319678127,0.249425637663678
"666","Exe-Ver-b","p1ex",-0.216839594021265,0.186475476233827,-1.16283169455142,0.245863750957707,1112.82584778579,1142.2944859245,-0.582324811439521,0.148645623396992
"766","Exe-Ver-b","dri_gr_2",0.3754903449913,0.193020750359769,1.9453366764528,0.0527107665163431,1112.82584778579,1142.2944859245,-0.00282337398274468,0.753804063965344
"267","Exe-Ver-b","score_lch_year",-0.0039297441834645,0.00821833179511563,-0.478168110199694,0.63289457797638,1112.70994654146,1142.17858468017,-0.0200373785148915,0.0121778901479626
"367","Exe-Ver-b","sex",0.220689547958902,0.192133662863893,1.14862510124131,0.25166701338442,1112.70994654146,1142.17858468017,-0.155885511472089,0.597264607389893
"467","Exe-Ver-b","age",-0.00146945259819215,0.00697133725687949,-0.210784895931129,0.833204704885475,1112.70994654146,1142.17858468017,-0.0151330225457582,0.0121941173493739
"567","Exe-Ver-b","edu_co",0.200775494997478,0.0250310415148241,8.02106036532971,2.6877468210606e-14,1112.70994654146,1142.17858468017,0.151715555132896,0.249835434862061
"667","Exe-Ver-b","p1ex",-0.222303508382239,0.186660196039415,-1.19095293532906,0.23465610234089,1112.70994654146,1142.17858468017,-0.588150769966679,0.143543753202201
"767","Exe-Ver-b","dri_gr_2",0.37385777297448,0.193029462841253,1.93679124145903,0.0537522182894052,1112.70994654146,1142.17858468017,-0.00447302214948869,0.752188568098448
"268","Exe-Ver-b","score_pfn_year",-0.0021628954484218,0.00278824140031235,-0.775720297453264,0.43855288389598,1112.32830143018,1141.79693956889,-0.00762774817323753,0.00330195727639393
"368","Exe-Ver-b","sex",0.207677812860668,0.193137339177744,1.07528566845141,0.283149979336316,1112.32830143018,1141.79693956889,-0.170864415997607,0.586220041718943
"468","Exe-Ver-b","age",-0.0020494999110468,0.00701850793271868,-0.292013620372573,0.770487180005709,1112.32830143018,1141.79693956889,-0.0158055226843841,0.0117065228622905
"568","Exe-Ver-b","edu_co",0.19892412794176,0.0250468335537476,7.94208687157567,4.53735737498372e-14,1112.32830143018,1141.79693956889,0.149833236249645,0.248015019633874
"668","Exe-Ver-b","p1ex",-0.214721178542026,0.186339184179138,-1.15231361287706,0.250151140154526,1112.32830143018,1141.79693956889,-0.579939268441712,0.150496911357659
"768","Exe-Ver-b","dri_gr_2",0.385066010984286,0.193203143604739,1.99306286533342,0.04720120857568,1112.32830143018,1141.79693956889,0.0063948078190767,0.763737214149495
"269","Exe-Ver-b","score_tfd_year",-0.000908744931041795,0.00209472156181593,-0.433826121622578,0.664740634356899,1112.75134244947,1142.21998058818,-0.00501432374984052,0.00319683388775693
"369","Exe-Ver-b","sex",0.215046727556531,0.194517996319821,1.10553641115528,0.269853110317689,1112.75134244947,1142.21998058818,-0.166201539575212,0.596294994688274
"469","Exe-Ver-b","age",-0.00168187353432953,0.00700556303964357,-0.240076853896257,0.810442061807677,1112.75134244947,1142.21998058818,-0.0154125247834559,0.0120487777147968
"569","Exe-Ver-b","edu_co",0.198899215122469,0.0251971061598132,7.89373247312398,6.2426324381307e-14,1112.75134244947,1142.21998058818,0.149513794534603,0.248284635710336
"669","Exe-Ver-b","p1ex",-0.216904911013681,0.186442486877729,-1.16338778057562,0.245638529010875,1112.75134244947,1142.21998058818,-0.582325470482112,0.148515648454751
"769","Exe-Ver-b","dri_gr_2",0.378440623482267,0.193070365839555,1.96011760705295,0.0509494101367474,1112.75134244947,1142.21998058818,2.96599547665033e-05,0.756851587009767
"270","Exe-Ver-b","score_gly_year",-0.000118774478957375,0.00236325947850755,-0.0502587549262192,0.959951150626429,1112.94148719542,1142.41012533413,-0.00475067794295507,0.00451312898504032
"370","Exe-Ver-b","sex",0.228987060956713,0.196702657752527,1.16412794607383,0.245338978208075,1112.94148719542,1142.41012533413,-0.156543063901549,0.614517185814975
"470","Exe-Ver-b","age",-0.00140073592325269,0.00699639039100476,-0.200208371027095,0.841459411707131,1112.94148719542,1142.41012533413,-0.0151134091114041,0.0123119372648987
"570","Exe-Ver-b","edu_co",0.200058818363597,0.0252673787816691,7.91767203445474,5.33127496496275e-14,1112.94148719542,1142.41012533413,0.150535665967793,0.2495819707594
"670","Exe-Ver-b","p1ex",-0.21714606676578,0.186899346233976,-1.16183427679805,0.246268082459662,1112.94148719542,1142.41012533413,-0.583462054118455,0.149169920586895
"770","Exe-Ver-b","dri_gr_2",0.376970457643806,0.193970466713627,1.9434425458199,0.0529401342647157,1112.94148719542,1142.41012533413,-0.0032046711793286,0.75714558646694
"271","Exe-Ver-b","score_man_year",0.000160490456205425,0.00107842971900675,0.148818651208202,0.881801245140293,1112.92138844868,1142.39002658739,-0.00195319295290546,0.00227417386531631
"371","Exe-Ver-b","sex",0.238851814660369,0.197410008892055,1.20992758169103,0.227302294945066,1112.92138844868,1142.39002658739,-0.14806469295579,0.625768322276528
"471","Exe-Ver-b","age",-0.00123793000853787,0.00702775663825382,-0.176148673361783,0.860301369960643,1112.92138844868,1142.39002658739,-0.0150120799116276,0.0125362198945519
"571","Exe-Ver-b","edu_co",0.200733021047804,0.0252352563354027,7.95446728893314,4.18063687253139e-14,1112.92138844868,1142.39002658739,0.151272827489778,0.250193214605829
"671","Exe-Ver-b","p1ex",-0.220137042986723,0.187165361575104,-1.17616337304159,0.240504263434188,1112.92138844868,1142.39002658739,-0.586974410827343,0.146700324853898
"771","Exe-Ver-b","dri_gr_2",0.375082895700009,0.193149091534769,1.94193455801209,0.0531233413579907,1112.92138844868,1142.39002658739,-0.00348236735476815,0.753648158754786
"272","Com-Dig-s","score_dcv_year",-0.0159467298144393,0.0190030253456596,-0.839167949543446,0.402111982377923,1882.46544971788,1911.51514397245,-0.0531919750892339,0.0212985154603553
"372","Com-Dig-s","sex",2.10187600978425,0.861095167283316,2.44093346431788,0.0152874709717281,1882.46544971788,1911.51514397245,0.414160494647457,3.78959152492104
"472","Com-Dig-s","age",-0.185058907377461,0.0321969336288789,-5.74771838556308,2.42276041593826e-08,1882.46544971788,1911.51514397245,-0.24816373770269,-0.121954077052232
"572","Com-Dig-s","edu_co",1.79215729527023,0.116570580804233,15.3740101739732,8.14314539215414e-39,1882.46544971788,1911.51514397245,1.56368315523702,2.02063143530344
"672","Com-Dig-s","p1ex",1.90527941026749,0.839768051963399,2.26881625921932,0.024063155239008,1882.46544971788,1911.51514397245,0.259364273051871,3.55119454748311
"772","Com-Dig-s","dri_gr_2",-0.216941372693156,0.873422693095135,-0.248380737537726,0.804027258406261,1882.46544971788,1911.51514397245,-1.9288183944396,1.49493564905329
"273","Com-Dig-s","score_chp_year",-1.15597082385125,0.496229002466998,-2.32951080671293,0.0205642883241144,1877.67536394017,1906.72505819474,-2.1285617967708,-0.183379850931697
"373","Com-Dig-s","sex",1.99000892226907,0.855273224577949,2.32675227644485,0.0207130624501924,1877.67536394017,1906.72505819474,0.313704205154858,3.66631363938329
"473","Com-Dig-s","age",-0.186305706735094,0.0319229373095821,-5.83610790349083,1.51646246872417e-08,1877.67536394017,1906.72505819474,-0.248873514142605,-0.123737899327583
"573","Com-Dig-s","edu_co",1.79439786991097,0.11523098108784,15.5721825239265,1.58348706160968e-39,1877.67536394017,1906.72505819474,1.56854929707558,2.02024644274635
"673","Com-Dig-s","p1ex",1.94469037129157,0.831533994465894,2.33867813490977,0.0200765823206939,1877.67536394017,1906.72505819474,0.314913690217687,3.57446705236545
"773","Com-Dig-s","dri_gr_2",-0.239186690931865,0.863870957169091,-0.276877800957311,0.782084229014717,1877.67536394017,1906.72505819474,-1.93234265427343,1.4539692724097
"274","Com-Dig-s","score_cyp_year",0.0109828306434169,0.0092734326702029,1.18433281763145,0.237315209063157,1881.7517972485,1910.80149150307,-0.00719276340323788,0.0291584246900717
"374","Com-Dig-s","sex",2.34941748309589,0.880482727383454,2.66832887236493,0.00808067878603408,1881.7517972485,1910.80149150307,0.623703048414724,4.07513191777706
"474","Com-Dig-s","age",-0.18290977485796,0.0321716152212259,-5.68543959015402,3.35982406025652e-08,1881.7517972485,1910.80149150307,-0.245964982016043,-0.119854567699876
"574","Com-Dig-s","edu_co",1.82523061394835,0.117996812329215,15.4684739182267,3.73125617485926e-39,1881.7517972485,1910.80149150307,1.59396111149256,2.05650011640415
"674","Com-Dig-s","p1ex",1.80549707058894,0.837951153584181,2.1546567038738,0.0320666824755622,1881.7517972485,1910.80149150307,0.163142988760151,3.44785115241772
"774","Com-Dig-s","dri_gr_2",-0.28741574106071,0.870250160624926,-0.330267955198441,0.74145173867681,1881.7517972485,1910.80149150307,-1.99307471342576,1.41824323130434
"275","Com-Dig-s","score_dmt_year",-0.0164966923810742,0.0198568792264166,-0.830779710798048,0.406826726423657,1882.47978140006,1911.52947565463,-0.0554154605102122,0.0224220757480639
"375","Com-Dig-s","sex",2.01080160183645,0.871381962406991,2.30760067179045,0.0217722136163735,1882.47978140006,1911.52947565463,0.302924338740914,3.71867886493199
"475","Com-Dig-s","age",-0.18491679219173,0.0321942681589286,-5.7437799573166,2.47357034285554e-08,1882.47978140006,1911.52947565463,-0.248016398291855,-0.121817186091606
"575","Com-Dig-s","edu_co",1.80148454835991,0.116217047411511,15.5010352481341,2.85099940153288e-39,1882.47978140006,1911.52947565463,1.57370332104377,2.02926577567606
"675","Com-Dig-s","p1ex",1.86923069380359,0.837993205270261,2.23060363980009,0.026523094654388,1882.47978140006,1911.52947565463,0.226794192184599,3.51166719542258
"775","Com-Dig-s","dri_gr_2",-0.278449523792874,0.871321441422593,-0.319571527286478,0.749538472320597,1882.47978140006,1911.52947565463,-1.98620816793868,1.42930912035293
"276","Com-Dig-s","score_lch_year",-0.0586278089545821,0.0364450755541386,-1.60866202259593,0.108850292071564,1880.54499821736,1909.59469247193,-0.130058844454535,0.0128032265453706
"376","Com-Dig-s","sex",1.97074945442667,0.862997866135556,2.28360872229215,0.023165705012851,1880.54499821736,1909.59469247193,0.279304718066064,3.66219419078728
"476","Com-Dig-s","age",-0.186182157972118,0.0320959875305515,-5.80079232006477,1.82979244603788e-08,1880.54499821736,1909.59469247193,-0.249089137580245,-0.12327517836399
"576","Com-Dig-s","edu_co",1.80879667996879,0.115930594966836,15.6024100496183,1.23337545984936e-39,1880.54499821736,1909.59469247193,1.58157688912749,2.03601647081009
"676","Com-Dig-s","p1ex",1.80424300831169,0.835642673631612,2.15910827108751,0.0317161611607467,1880.54499821736,1909.59469247193,0.166413464048975,3.44207255257441
"776","Com-Dig-s","dri_gr_2",-0.313175106915475,0.868665983619768,-0.360524197817049,0.718734977917724,1880.54499821736,1909.59469247193,-2.01572914940528,1.38937893557433
"277","Com-Dig-s","score_pfn_year",-0.0102913237789128,0.0125294055844073,-0.821373664503305,0.4121527993925,1882.4956816712,1911.54537592577,-0.0348485074720463,0.0142658599142206
"377","Com-Dig-s","sex",2.00786351840353,0.872221190091708,2.30201185342954,0.0220900971009659,1882.4956816712,1911.54537592577,0.29834139927112,3.71738563753594
"477","Com-Dig-s","age",-0.186986591011055,0.0323416462287061,-5.78160399408142,2.02568036623512e-08,1882.4956816712,1911.54537592577,-0.250375052820055,-0.123598129202056
"577","Com-Dig-s","edu_co",1.79592516682728,0.116309395891568,15.4409293682651,4.68487270598762e-39,1882.4956816712,1911.54537592577,1.5679629398162,2.02388739383836
"677","Com-Dig-s","p1ex",1.87563103017657,0.838185517035911,2.23772779659733,0.0260485634760398,1882.4956816712,1911.54537592577,0.232817604423096,3.51844445593003
"777","Com-Dig-s","dri_gr_2",-0.229963574463105,0.872560740178078,-0.263550219341947,0.79232606848091,1882.4956816712,1911.54537592577,-1.94015119953575,1.48022405060954
"278","Com-Dig-s","score_tfd_year",-0.00755226248051364,0.00936884646437751,-0.806103772671381,0.420887211092486,1882.52111072261,1911.57080497718,-0.025914864127379,0.0108103391663517
"378","Com-Dig-s","sex",1.99021430869029,0.876565968167163,2.27046723346069,0.0239615109824607,1882.52111072261,1911.57080497718,0.272176581009169,3.70825203637142
"478","Com-Dig-s","age",-0.187048895837635,0.0323566326616714,-5.78085172809738,2.0337631163661e-08,1882.52111072261,1911.57080497718,-0.250466730515503,-0.123631061159767
"578","Com-Dig-s","edu_co",1.78784290646668,0.117178647635932,15.2574120160647,2.13289143224037e-38,1882.52111072261,1911.57080497718,1.55817697734314,2.01750883559021
"678","Com-Dig-s","p1ex",1.87433015939783,0.83819338504159,2.23615479774376,0.0261526993575048,1882.52111072261,1911.57080497718,0.231501312636605,3.51715900615906
"778","Com-Dig-s","dri_gr_2",-0.248787245324165,0.871668363167512,-0.285415022314347,0.775543418270115,1882.52111072261,1911.57080497718,-1.95722584359547,1.45965135294714
"279","Com-Dig-s","score_gly_year",-0.00917194503249283,0.0105343508977598,-0.870670164826512,0.384702037499466,1882.41034794476,1911.46004219933,-0.0298188933926092,0.0114750033276235
"379","Com-Dig-s","sex",1.93823673989791,0.886580220446792,2.18619443023569,0.0296537822667194,1882.41034794476,1911.46004219933,0.200571438416614,3.6759020413792
"479","Com-Dig-s","age",-0.186658631161172,0.0322877590012538,-5.7810958993445,2.03113616434358e-08,1882.41034794476,1911.46004219933,-0.249941475945139,-0.123375786377206
"579","Com-Dig-s","edu_co",1.78357185415537,0.117702110380469,15.1532699659337,5.03831419137178e-38,1882.41034794476,1911.46004219933,1.5528799569053,2.01426375140545
"679","Com-Dig-s","p1ex",1.91705137094904,0.840536802482032,2.28074650067451,0.0233370385665202,1882.41034794476,1911.46004219933,0.269629510403798,3.56447323149427
"779","Com-Dig-s","dri_gr_2",-0.195257135881887,0.875236339175582,-0.223090755196256,0.823632318069544,1882.41034794476,1911.46004219933,-1.91068883862671,1.52017456686294
"280","Com-Dig-s","score_man_year",-0.00059531946813357,0.00469718409488774,-0.126739649991895,0.899240101005942,1883.17036616291,1912.22006041749,-0.00980163112286792,0.00861099218660078
"380","Com-Dig-s","sex",2.09314162628724,0.894825750164599,2.33916114495165,0.0200511698229061,1883.17036616291,1912.22006041749,0.339315383525592,3.84696786904889
"480","Com-Dig-s","age",-0.184810208902795,0.0323807379528874,-5.70741189319669,2.99464534743271e-08,1883.17036616291,1912.22006041749,-0.248275289083283,-0.121345128722306
"580","Com-Dig-s","edu_co",1.79783822388956,0.117540615263797,15.295463783771,1.55783010784721e-38,1883.17036616291,1912.22006041749,1.56746285125184,2.02821359652728
"680","Com-Dig-s","p1ex",1.8685360973182,0.843198557534974,2.21600959894989,0.0275186797238094,1883.17036616291,1912.22006041749,0.215897292733529,3.52117490190288
"780","Com-Dig-s","dri_gr_2",-0.264973821844229,0.872880470071755,-0.303562550577454,0.761693254827622,1883.17036616291,1912.22006041749,-1.97578810599326,1.4458404623048
"281","Mot-Tap-d","score_dcv_year",-0.0116824841935715,0.0207649387418251,-0.562606244055053,0.574145307186543,2022.379992692,2051.79402311015,-0.0523810162687291,0.0290160478815861
"381","Mot-Tap-d","sex",-5.38424652491967,0.920701267205256,-5.84798426667022,1.36142070608877e-08,2022.379992692,2051.79402311015,-7.18878784916236,-3.57970520067698
